bite_date,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,main_color,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc
6/25/2014 00:00,CAT,,,,,1,5/8/2014 00:00,,,BODY,,,,,
6/26/2014 00:00,CAT,,,,,,,,,UNKNOWN,,,,,
6/25/2014 00:00,DOG,PIT BULL,,,,,,40291,,BODY,,,,,
6/25/2014 00:00,DOG,,,,,,,40208,,BODY,,,,,
6/26/2014 00:00,DOG,,,,,,,40205,,BODY,,,,,
6/21/2014 00:00,DOG,CHICHAUHUA,MALE,TAN,TAN,1,8/12/2014 00:00,40215,,BODY,,,,,
6/21/2014 00:00,CAT,,FEMALE,SILVER,SLIVR WHT,,3/7/2014 00:00,,,BODY,,,,,
6/26/2014 00:00,DOG,,,BROWN,BROWN,1,6/4/2014 00:00,40047,,BODY,,,,,
6/29/2014 00:00,DOG,SAINT BERNARD,MALE,TAN,TAN,1,10/18/2013 00:00,,,HEAD,,,,,
6/27/2014 00:00,DOG,PIT BULL,,BROWN,BROWN,,,40031,,BODY,,,,,
6/27/2014 00:00,DOG,,FEMALE,BROWN,BROWN,1,7/21/2014 00:00,40218,,BODY,,,,,
6/28/2014 00:00,DOG,,,BLACK,BLACK,1,5/16/2014 00:00,,,BODY,,,,,
6/28/2014 00:00,DOG,,MALE,TAN,TAN WHITE,,,40220,,BODY,,,,,
6/28/2014 00:00,CAT,,,,,,,40299,,BODY,,,,,
,CAT,,MALE,BLACK,BLACK,3,8/26/2014 00:00,,,,,,,,
6/27/2014 00:00,,,,,,,,40213,,HEAD,,,,,
6/26/2014 00:00,DOG,ROTTWEILER,MALE,BLACK,BLK BRN,,,40014,,BODY,,,,,
6/27/2014 00:00,DOG,PIT BULL,MALE,GRAY,GRAY WHT,,,40203,,BODY,,,,,
7/1/2014 00:00,DOG,,,,,,,,,UNKNOWN,,,,,
6/27/2014 00:00,DOG,PIT BULL,,,,,,,,BODY,,,,,
7/2/2014 00:00,DOG,GOLD RETRIEVER,FEMALE,,,3,4/30/2014 00:00,,,BODY,,,,,
7/1/2014 00:00,DOG,AM BULLDOG,MALE,WHITE,WHT/BRINDL,1,7/21/2014 00:00,40047,,HEAD,,,,,
7/1/2014 00:00,DOG,,MALE,WHITE,WHITE,1,7/2/2014 00:00,40219,,BODY,,,,,
7/2/2014 00:00,DOG,,,,,,,,,BODY,,,,,
6/30/2014 00:00,DOG,GERM SHEPHERD,,,,,,,,BODY,,,,,
7/2/2014 00:00,DOG,,MALE,BROWN,BRN WHT,,,,,BODY,,,,,
7/2/2014 00:00,CAT,,FEMALE,GRAY,GRAY,,,,,BODY,,,,,
6/30/2014 00:00,DOG,ROTTWEILER,MALE,BLACK,BLK BRN,,,,,BODY,,,,,
6/28/2014 00:00,DOG,BULL DOG,MALE,RED,RED,1,3/14/2014 00:00,,,BODY,,,,,
7/1/2014 00:00,CAT,,MALE,BROWN,BRN TABBY,,,,,BODY,,,,,
6/30/2014 00:00,DOG,PIT BULL,MALE,BLUE,BLUE WHT,1,8/26/2014 00:00,40229,,HEAD,,,,,
7/2/2014 00:00,DOG,LABRADOR RETRIV,,BLACK,BLACK,1,8/27/2013 00:00,40206,,BODY,,,,,
,,,,,,,,,,,,,,,
7/6/2014 00:00,DOG,,,,,1,4/23/2014 00:00,40291,,HEAD,,,,,
7/7/2014 00:00,DOG,BORDER COLLIE,FEMALE,BLACK,BLACK/WHIT,,,40299,,HEAD,,,,,
7/7/2014 00:00,DOG,,MALE,BROWN,BRN,1,7/22/2014 00:00,,,BODY,,,,,
7/8/2014 00:00,DOG,,MALE,BROWN,BRN WHT,1,7/9/2014 00:00,40215,,BODY,,,,,
7/8/2014 00:00,DOG,,MALE,,,,,,,BODY,,,,,
7/8/2014 00:00,CAT,,,,,,,,,UNKNOWN,,,,,
7/9/2014 00:00,DOG,,,,,,,,,BODY,,,,,
6/30/2014 00:00,DOG,PIT BULL,,WHITE,WHITE,,,,,BODY,,,,,
7/5/2014 00:00,DOG,PIT BULL,MALE,BLUE,BLUE,,,,,BODY,,,,,
7/5/2014 00:00,DOG,LHASA APSO,MALE,TAN,HONEY,1,6/26/2014 00:00,,,BODY,,,,,
7/5/2014 00:00,DOG,PIT BULL,MALE,BROWN,BRN WHT,1,7/2/2014 00:00,40213,,BODY,,,,,
7/5/2014 00:00,DOG,,,,,,,,,BODY,,,,,
7/5/2014 00:00,,,,,,,,,,BODY,,,,,
7/7/2014 00:00,DOG,CANE CORSO,MALE,GRAY,GRAY,1,12/2/2013 00:00,40299,,BODY,,,,,
7/8/2014 00:00,DOG,LABRADOR RETRIV,MALE,BROWN,BRN,,,,,,,,,,
7/9/2014 00:00,DOG,,MALE,WHITE,WHT BLCK,3,3/22/2013 00:00,,,HEAD,,,,,
7/9/2014 00:00,DOG,,FEMALE,BLACK,BLK BRN,,,,,BODY,,,,,
7/8/2014 00:00,DOG,,FEMALE,BROWN,BRN WHT,,,,,BODY,,,,,
7/5/2015 00:00,DOG,GERM SHEPHERD,FEMALE,BLACK,BLK BRN,,,40213,,BODY,,,,,
7/6/2014 00:00,DOG,,MALE,WHITE,WHITE,,,40229,,BODY,,,,,
7/1/2014 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLACK,3,8/2/2014 00:00,40216,,BODY,,,,,
7/4/2014 00:00,DOG,PIT BULL,FEMALE,WHITE,WHITE,,,,,BODY,,,,,
7/3/2014 00:00,DOG,,FEMALE,BROWN,BRN BLK,,,,,BODY,,,,,
7/10/2014 00:00,DOG,,FEMALE,BRINDLE,BRINDLE,1,4/24/2014 00:00,40291,,BODY,,,,,
7/9/2014 00:00,DOG,,,,,,,40229,,BODY,,,,,
7/10/2014 00:00,CAT,,FEMALE,GRAY,GRAY BLUE,1,3/20/2014 00:00,,,BODY,,,,,
7/12/2014 00:00,DOG,SHIH TZU,,,,1,1/13/2014 00:00,,,HEAD,,,,,
7/9/2014 00:00,CAT,,FEMALE,TORTIE,TORTOISE,1,3/3/2014 00:00,,,BODY,,,,,
7/12/2014 00:00,DOG,,,,,1,8/27/2014 00:00,40212,,BODY,,,,,
7/13/2014 00:00,CAT,,,,,,,,,BODY,,,,,
7/8/2014 00:00,DOG,,FEMALE,RED,RED,1,10/10/2013 00:00,,,BODY,,,,,
7/13/2014 00:00,DOG,DACHSHUND,MALE,BROWN,BROWN,3,7/1/2013 00:00,,,BODY,,,,,
7/11/2014 00:00,DOG,,,,,,,,,BODY,,,,,
7/11/2014 00:00,DOG,,MALE,BROWN,BROWN,1,7/22/2014 00:00,,,BODY,,,,,
7/10/2014 00:00,CAT,,MALE,ORANGE,ORANGE,1,2/1/2014 00:00,,,BODY,,,,,
7/10/2014 00:00,DOG,,FEMALE,RED,RED,3,1/17/2014 00:00,40222,,HEAD,,,,,
7/2/2014 00:00,DOG,,FEMALE,BLACK,BLK WHT,1,7/7/2014 00:00,40291,,BODY,,,,,
7/4/2014 00:00,DOG,,MALE,TAN,TAN WHITE,1,7/15/2014 00:00,37204,,HEAD,,,,,
7/9/2014 00:00,DOG,,FEMALE,TAN,TAN BLK,1,12/19/2013 00:00,40222,,BODY,,,,,
7/7/2014 00:00,DOG,GERM SHEPHERD,FEMALE,BLACK,BLK BRN,1,12/6/2013 00:00,40109,,BODY,,,,,
7/7/2014 00:00,DOG,POODLE,UNKNOWN,WHITE,WHITE,1,7/31/2014 00:00,40219,,BODY,,,,,
7/1/2014 00:00,DOG,,MALE,BLACK,BLK WHT,,,,,BODY,,,,,
7/10/2014 00:00,DOG,,MALE,WHITE,WHT BRN,,,40208,,BODY,,,,,
7/8/2014 00:00,DOG,BLOOD HOUND,MALE,BLACK,BLK TAN,,11/30/2012 00:00,,,BODY,,,,,
7/14/2014 00:00,DOG,,FEMALE,,,1,8/13/2013 00:00,,,BODY,,,,,
7/14/2014 00:00,DOG,,MALE,BLACK,BLACK,2,5/6/2014 00:00,40057,,BODY,,,,,
7/11/2014 00:00,,,,,,,,,,BODY,,,,,
7/14/2014 00:00,DOG,,FEMALE,TRICOLOR,TRI,1,5/1/2014 00:00,40241,,HEAD,,,,,
7/15/2014 00:00,DOG,,,,,1,2/13/2014 00:00,,,BODY,,,,,
7/14/2014 00:00,CAT,,,BLACK,BLACK,,,,,BODY,,,,,
7/8/2014 00:00,DOG,,,BLACK,BLK WHITE,,,47150,,BODY,,,,,
7/16/2014 00:00,DOG,,,,,1,6/4/2014 00:00,40299,,BODY,,,,,
7/16/2014 00:00,DOG,,MALE,,,1,8/21/2013 00:00,,,BODY,,,,,
7/17/2014 00:00,DOG,,MALE,BLACK,BLACK,,,40245,,BODY,,,,,
7/17/2014 00:00,DOG,MALTASE,FEMALE,WHITE,WHITE,,,40291,,BODY,,,,,
7/14/2014 00:00,CAT,,FEMALE,RED,RED,3,5/23/2012 00:00,40205,,BODY,,,,,
7/17/2014 00:00,CAT,,,,,,,,,BODY,,,,,
7/20/2014 00:00,DOG,GREAT DANE,MALE,,,1,6/1/2014 00:00,40207,,HEAD,,,,,
7/19/2014 00:00,DOG,,MALE,RED,RED,1,12/9/2013 00:00,40272,,BODY,,,,,
7/19/2014 00:00,DOG,,,,,,3/28/2013 00:00,,,HEAD,,,,,
7/18/2014 00:00,DOG,CHICHAUHUA,MALE,BLACK,BLK BRN,1,7/8/2014 00:00,,,HEAD,,,,,
7/17/2014 00:00,DOG,CHICHAUHUA,FEMALE,BLACK,BLACK,1,2/14/2014 00:00,40258,,BODY,,,,,
7/18/2014 00:00,DOG,BOXER,,,,1,9/30/2013 00:00,,,BODY,,,,,
7/19/2014 00:00,DOG,ROTTWEILER,MALE,BLACK,BLACK,1,10/7/2013 00:00,40218,,BODY,,,,,
7/18/2014 00:00,DOG,BOSTON TERRIER,FEMALE,BLACK,BLACK WHTE,1,7/19/2014 00:00,,,BODY,,,,,
7/19/2014 00:00,DOG,,MALE,WHITE,WHITE,1,7/22/2014 00:00,40291,,BODY,,,,,
7/20/2014 00:00,DOG,,,BROWN,BROWN,1,10/25/2013 00:00,,,BODY,,,,,
7/19/2014 00:00,DOG,PIT BULL,MALE,WHITE,WHT BRN,,,40210,,BODY,,,,,
7/21/2014 00:00,CAT,,,,,1,8/16/2013 00:00,,,BODY,,,,,
7/21/2014 00:00,DOG,,,,,1,6/3/2014 00:00,40206,,BODY,,,,,
7/18/2014 00:00,DOG,,,,,,,48872,,BODY,,,,,
7/20/2014 00:00,DOG,ROTTWEILER,MALE,BLACK,BLK TAN,,,,,BODY,,,,,
7/11/2014 00:00,DOG,PIT BULL,MALE,GRAY,GRAY WHITE,1,7/22/2014 00:00,40211,,BODY,,,,,
7/19/2014 00:00,DOG,PIT BULL,,BLACK,BLACK,,,,,BODY,,,,,
7/21/2014 00:00,DOG,,,,,1,11/8/2013 00:00,,,BODY,,,,,
7/19/2014 00:00,CAT,,FEMALE,GRAY,GREY,,,,,BODY,,,,,
7/22/2014 00:00,DOG,,,,,1,8/1/2014 00:00,40216,,BODY,,,,,
7/23/2014 00:00,CAT,,,,,,,,,UNKNOWN,,,,,
7/19/2014 00:00,DOG,,MALE,BLACK,BLACK,,,,,BODY,,,,,
7/23/2014 00:00,DOG,,MALE,BLACK,BLACK,,,40272,,HEAD,,,,,
7/23/2014 00:00,DOG,,,,,1,5/20/2014 00:00,40219,,HEAD,,,,,
7/25/2014 00:00,DOG,BOXER,MALE,TAN,TAN,3,5/1/2014 00:00,84103,,BODY,,,,,
7/24/2014 00:00,DOG,,,BLACK,BLACK,,,40206,,BODY,,,,,
7/25/2014 00:00,CAT,,,WHITE,WHITE,,,40245,,BODY,,,,,
7/27/2014 00:00,DOG,FOX TERRIER,FEMALE,WHITE,"WHT, BR,BL",1,9/25/2014 00:00,40291,,BODY,,,,,
7/26/2014 00:00,CAT,,FEMALE,GRAY,GRAY,1,8/9/2014 00:00,40207,,BODY,,,,,
,DOG,BEAGLE,MALE,TRICOLOR,TRI,1,6/20/2014 00:00,40222,,,,,,,
7/27/2014 00:00,DOG,YORKSHIRE TERRIER,MALE,BLOND,BLOND,1,9/27/2013 00:00,40204,,BODY,,,,,
7/26/2014 00:00,DOG,PIT BULL,MALE,BLACK,BLK,,,36092,,BODY,,,,,
,DOG,CORGI,,RED,RED,,,,,,,,,,
,CAT,,MALE,BLACK,BLK/WHT,,,40205,,,,,,,
7/25/2014 00:00,CAT,,MALE,BLACK,BLK/WHT,,,40201,,BODY,,,,,
7/28/2014 00:00,DOG,,MALE,BLACK,BLK WHITE,,,40228,,BODY,,,,,
7/28/2014 00:00,CAT,,,,,,,,,BODY,,,,,
7/21/2014 00:00,DOG,GERM SHEPHERD,,BLACK,BLACK,1,8/18/2014 00:00,40216,,BODY,,,,,
7/22/2014 00:00,DOG,PIT BULL,FEMALE,BLUE,BLUE WHT,,,,,BODY,,,,,
7/29/2014 00:00,DOG,,MALE,BLACK,BLACK,,,,,HEAD,,,,,
7/29/2014 00:00,DOG,BRITNEY SPANIEL,FEMALE,RED,RED WHITE,1,12/30/2013 00:00,,,HEAD,,,,,
7/29/2014 00:00,CAT,,MALE,WHITE,WHITE ORAN,3,8/8/2014 00:00,,,BODY,,,,,
7/29/2014 00:00,CAT,,,,,,,,,BODY,,,,,
7/30/2014 00:00,CAT,,MALE,GRAY,GREY,1,9/13/2014 00:00,,,HEAD,,,,,
7/30/2014 00:00,DOG,,,BROWN,BROWN,,,,,BODY,,,,,
7/30/2014 00:00,,,,,,,,,,UNKNOWN,,,,,
8/1/2014 00:00,DOG,WESTIE,FEMALE,WHITE,WHITE,3,4/8/2013 00:00,40228,,BODY,,,,,
7/31/2014 00:00,DOG,,FEMALE,GRAY,GREY BRN,,,40242,,BODY,,,,,
7/31/2014 00:00,CAT,,,BLACK,BLACK BRN,,,,,BODY,,,,,
8/1/2014 00:00,DOG,,MALE,WHITE,WHT BLACK,,,,,HEAD,,,,,
7/30/2014 00:00,CAT,,FEMALE,BLACK,BLCK WHITE,,7/30/2014 00:00,40205,,BODY,,,,,
8/2/2014 00:00,DOG,PUG,MALE,,,,4/21/2014 00:00,,,BODY,,,,,
8/1/2014 00:00,CAT,,FEMALE,BLACK,BLACK,,,,,BODY,,,,,
8/2/2014 00:00,DOG,PIT BULL,MALE,BLUE,BLUE,3,10/19/2011 00:00,40202,,BODY,,,,,
8/2/2014 00:00,CAT,,FEMALE,,,1,8/2/2014 00:00,,,BODY,,,,,
8/3/2014 00:00,DOG,,,,,,,,,BODY,,,,,
7/29/2014 00:00,DOG,,FEMALE,BROWN,BROWN,,7/23/2014 00:00,,,BODY,,,,,
7/27/2014 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLK WHTE,1,12/30/2013 00:00,,,HEAD,,,,,
8/3/2014 00:00,DOG,SIBERAN HUSKY,FEMALE,,,1,11/26/2013 00:00,,,BODY,,,,,
7/29/2014 00:00,CAT,,FEMALE,GRAY,GRAY,,,41008,,BODY,,,,,
7/28/2014 00:00,CAT,,MALE,BUFF,BUFF,,,,,BODY,,,,,
8/4/2014 00:00,DOG,SIBERAN HUSKY,MALE,BLACK,BL/WHIT/GR,1,6/13/2014 00:00,,,BODY,,,,,
8/3/2014 00:00,DOG,ROTTWEILER,,,,,,40210,,BODY,,,,,
8/4/2014 00:00,DOG,,,BLACK,BLACK,,,40229,,BODY,,,,,
8/2/2014 00:00,DOG,,,,,3,4/20/2013 00:00,,,UNKNOWN,,,,,
8/3/2014 00:00,CAT,,FEMALE,CALICO,CALICO,1,2/20/2014 00:00,,,BODY,,,,,
8/5/2014 00:00,DOG,,MALE,BLACK,BLACK,,10/8/2013 00:00,,,UNKNOWN,,,,,
8/5/2014 00:00,DOG,GREAT DANE,MALE,GRAY,GRY BLK,3,8/25/2014 00:00,,,BODY,,,,,
8/5/2014 00:00,CAT,,,BLACK,BLACK,,,40216,,UNKNOWN,,,,,
8/5/2014 00:00,DOG,,,,,,,,,BODY,,,,,
7/26/2014 00:00,DOG,,MALE,BLACK,BLK WHT,1,,40204,,BODY,,,,,
7/29/2014 00:00,DOG,PUG,MALE,FAWN,FAWN TAN,,8/29/2014 00:00,40245,,BODY,,,,,
8/5/2014 00:00,CAT,,MALE,,,1,9/18/2014 00:00,40220,,BODY,,,,,
8/6/2014 00:00,DOG,PIT BULL,MALE,TAN,TAN WHITE,,,,,BODY,,,,,
8/8/2014 00:00,DOG,PIT BULL,FEMALE,BROWN,BROWN,,,29717,,HEAD,,,,,
8/3/2014 00:00,DOG,,,,,,,,,BODY,,,,,
8/9/2014 00:00,DOG,,FEMALE,BLONDE,BLONDE GRA,1,7/8/2014 00:00,,,HEAD,,,,,
8/10/2014 00:00,DOG,,MALE,BLACK,BLK BRN WH,,,,,HEAD,,,,,
8/8/2014 00:00,DOG,,MALE,,,1,9/13/2014 00:00,,,BODY,,,,,
8/8/2014 00:00,CAT,,,,,,,,,BODY,,,,,
8/2/2014 00:00,DOG,,FEMALE,BLACK,BLK WHT,1,8/15/2014 00:00,40258,,BODY,,,,,
8/5/2014 00:00,DOG,,MALE,,,,,,,BODY,,,,,
8/3/2014 00:00,DOG,PIT BULL,FEMALE,BLUE,BLUE BRN,,,40208,,BODY,,,,,
8/5/2014 00:00,CAT,,,BROWN,BRN BLK,,,,,BODY,,,,,
8/9/2014 00:00,DOG,PIT BULL,FEMALE,WHITE,WHT GRAY,,,40216,,BODY,,,,,
8/9/2014 00:00,DOG,BEAGLE,MALE,BROWN,BRN WHT,1,7/13/2014 00:00,,,BODY,,,,,
8/10/2014 00:00,DOG,,MALE,WHITE,WHT GRAY,,,,,,,,,,
8/10/2014 00:00,DOG,,MALE,TRICOLOR,TRI,3,1/10/2012 00:00,40223,,BODY,,,,,
8/10/2014 00:00,DOG,,FEMALE,GRAY,GRAY,,,,,BODY,,,,,
8/10/2014 00:00,DOG,BOXER,MALE,FAWN,FAWN,,,,,UNKNOWN,,,,,
8/10/2014 00:00,DOG,GERM SHEPHERD,MALE,GRAY,GREY,3,5/24/2012 00:00,40272,,BODY,,,,,
8/8/2014 00:00,CAT,,,,,1,8/8/2014 00:00,,,BODY,,,,,
8/9/2014 00:00,DOG,CHICHAUHUA,,,,1,8/12/2014 00:00,,,BODY,,,,,
8/10/2014 00:00,CAT,,MALE,MULTICOLOR,MULTI,1,9/9/2014 00:00,,,BODY,,,,,
8/11/2014 00:00,DOG,,FEMALE,BLACK,BLK W/SPOT,1,10/24/2013 00:00,40299,,UNKNOWN,,,,,
8/11/2014 00:00,CAT,,,GRAY,GRAY WHITE,,,,,BODY,,,,,
8/11/2014 00:00,DOG,PUG,,,,1,6/13/2014 00:00,,,BODY,,,,,
8/12/2014 00:00,DOG,PIT BULL,FEMALE,TAN,TAN WHIT,,8/14/2014 00:00,40207,,HEAD,,,,,
8/10/2014 00:00,DOG,PIT BULL,MALE,BLUE,BLUE,,,,,,,,,,
8/14/2014 00:00,DOG,PIT BULL,MALE,,,3,3/8/2012 00:00,,,HEAD,,,,,
8/11/2014 00:00,DOG,BEAGLE,,,,,,,,UNKNOWN,,,,,
8/13/2014 00:00,DOG,LABRADOR RETRIV,,,,,,40245,,,,,,,
8/13/2014 00:00,DOG,,MALE,WHITE,WHITE,,,,,BODY,,,,,
8/12/2014 00:00,DOG,,MALE,GOLDEN,GOLDEN,1,10/1/2013 00:00,,,BODY,,,,,
8/15/2014 00:00,DOG,,,,,3,4/11/2014 00:00,40207,,BODY,,,,,
8/16/2014 00:00,DOG,GERM SHEPHERD,FEMALE,BROWN,BRN BLK,1,12/28/2013 00:00,40118,,BODY,,,,,
8/16/2014 00:00,DOG,LABRADOR RETRIV,,BLACK,BLK,,,40210,,BODY,,,,,
8/15/2014 00:00,CAT,,,,,,,,,BODY,,,,,
8/16/2014 00:00,DOG,BORDER COLLIE,FEMALE,,,,,,,,,,,,
8/17/2014 00:00,DOG,,,GRAY,GREY/WHITE,,,,,BODY,,,,,
,,,,,,,,,,,,,,,
8/15/2014 00:00,DOG,,,BLACK,BLACK,,,,,BODY,,,,,
8/18/2014 00:00,RACCOON,,,,,,,,,BODY,,,,,
8/16/2014 00:00,DOG,GERM SHEPHERD,FEMALE,TAN,TN BLK,1,12/28/2013 00:00,40118,,BODY,,,,,
8/15/2014 00:00,DOG,PIT BULL,MALE,TAN,TAN WHITE,1,3/28/2013 00:00,40215,,BODY,,,,,
8/15/2014 00:00,DOG,,MALE,BLACK,BLK TAN,1,6/3/2014 00:00,40217,,BODY,,,,,
8/19/2014 00:00,DOG,GERM SHEPHERD,,BLACK,BLK BRN,1,7/14/2014 00:00,40219,,BODY,,,,,
8/15/2014 00:00,DOG,,MALE,BROWN,LIGHT BRN,1,2/8/2014 00:00,40207,,BODY,,,,,
8/18/2014 00:00,DOG,,,WHITE,WHITE,,,,,BODY,,,,,
8/20/2014 00:00,DOG,,FEMALE,,,1,9/15/2014 00:00,,,BODY,,,,,
8/19/2014 00:00,DOG,,,,,,,,,BODY,,,,,
8/16/2014 00:00,DOG,,,,,1,2/28/2014 00:00,47112,,BODY,,,,,
8/16/2014 00:00,DOG,,FEMALE,,,1,8/23/2014 00:00,,,BODY,,,,,
8/16/2014 00:00,DOG,,FEMALE,GRAY,GRAY,1,4/2/2014 00:00,40272,,BODY,,,,,
8/21/2014 00:00,DOG,,MALE,WHITE,WHITE,3,6/4/2014 00:00,,,BODY,,,,,
8/21/2014 00:00,DOG,PIT BULL,FEMALE,BLACK,BLACK,1,10/18/2014 00:00,47122,,BODY,,,,,
8/17/2014 00:00,DOG,PIT BULL,FEMALE,,,,,,,HEAD,,,,,
8/19/2014 00:00,DOG,PIT BULL,MALE,BLACK,BLK WHT,,,,,BODY,,,,,
8/23/2014 00:00,DOG,,,,,1,9/3/2014 00:00,40299,,BODY,,,,,
8/23/2014 00:00,DOG,DOBERMAN,MALE,BLACK,BLACK,,,40291,YES,HEAD,,,,,
8/23/2014 00:00,DOG,PIT BULL,MALE,RED,RED WHITE,,,,,HEAD,,,,,
8/23/2014 00:00,DOG,,MALE,BROWN,BRN WHT,,,,,HEAD,,,,,
8/23/2014 00:00,DOG,,MALE,WHITE,WHITE TAN,1,9/6/2014 00:00,40213,,HEAD,,,,,
8/20/2014 00:00,DOG,,MALE,ORANGE,ORANGE,1,3/11/2014 00:00,40217,,BODY,,,,9/5/2014 00:00,
8/23/2014 00:00,CAT,,MALE,WHITE,WHT YELLOW,,,,,UNKNOWN,,,,,
8/23/2014 00:00,DOG,,MALE,BROWN,BRN,,,,,BODY,,,,,
8/24/2014 00:00,DOG,ENGLISH BULLDOG,MALE,BRINDLE,BRINDLE,,,,,BODY,,,,,
8/11/2014 00:00,DOG,LABRADOR RETRIV,FEMALE,BLACK,BLACK,1,9/10/2014 00:00,,,BODY,,,,,
8/11/2014 00:00,DOG,GERM SHEPHERD,MALE,TAN,TAN BLK,,,,,BODY,,,,,
8/10/2014 00:00,DOG,PIT BULL,MALE,BROWN,BRN BRINDL,,,40211,,BODY,,,,,
8/10/2014 00:00,DOG,CHICHAUHUA,MALE,TRICOLOR,TRI,,,40229,,BODY,,,,,
8/12/2014 00:00,CAT,,FEMALE,ORANGE,ORANGE,,,,,UNKNOWN,,,,,
8/9/2014 00:00,CAT,,FEMALE,CALICO,CALICO,,,,,BODY,,,,,
8/5/2014 00:00,CAT,,FEMALE,WHITE,WHT BRN,,,,,BODY,,,,,
8/23/2014 00:00,DOG,,MALE,WHITE,WHT TAN,1,9/30/2013 00:00,40214,,HEAD,,,,,
8/23/2014 00:00,DOG,,FEMALE,BRINDLE,BRINDLE,,9/10/2014 00:00,,,HEAD,,,,,
8/12/2014 00:00,CAT,,FEMALE,GRAY,GREY WHT,,,,,BODY,,,,,
8/25/2014 00:00,CAT,,MALE,,,,,,,BODY,,,,,
8/25/2014 00:00,DOG,,MALE,BROWN,BROWN,,,,,BODY,,,,,
8/26/2014 00:00,DOG,PIT BULL,MALE,GOLDEN,GOLDEN,1,9/18/2014 00:00,40214,,UNKNOWN,,,,,
8/19/2014 00:00,DOG,,FEMALE,BLACK,BLK WHIT,1,6/1/2014 00:00,47150,,BODY,,,,,
8/24/2014 00:00,DOG,ENGLISH SETTER,MALE,RED,RED,,5/28/2014 00:00,,,BODY,,,,,
8/20/2014 00:00,CAT,,,BLACK,BLK WHT,,,,,BODY,,,,,
8/20/2014 00:00,DOG,CHICHAUHUA,MALE,TAN,TAN,,4/22/2013 00:00,40219,,BODY,,,,,
8/13/2014 00:00,CAT,,FEMALE,WHITE,WHITE,,,,,BODY,,,,,
8/19/2014 00:00,DOG,YORKSHIRE TERRIER,FEMALE,GRAY,GREY BRN,1,1/4/2014 00:00,,,BODY,,,,,
8/26/2014 00:00,DOG,CANE CORSO,,,,,,,,BODY,,,,,
8/26/2014 00:00,CAT,,MALE,GRAY,GRAY,1,9/15/2014 00:00,,,BODY,,,,,
8/29/2014 00:00,DOG,CHICHAUHUA,MALE,TAN,TAN,3,9/19/2014 00:00,,,BODY,,,,,
8/19/2014 00:00,DOG,,MALE,GRAY,GRY WHT,1,9/11/2014 00:00,,,BODY,,,,,
8/15/2014 00:00,DOG,TOY POODLE,,GRAY,GRAY,,,40160,,BODY,,,,,
8/28/2014 00:00,DOG,HUSKY,,,,,,,,BODY,,,,,
8/28/2014 00:00,DOG,,MALE,BROWN,BRN,,,,,,,,,,
8/28/2014 00:00,CAT,,,,,,,,,,,,,,
8/28/2014 00:00,DOG,,FEMALE,WHITE,WHITE BLAC,3,1/29/2013 00:00,,,BODY,,,,9/8/2014 00:00,
9/1/2014 00:00,DOG,LABRADOR RETRIV,MALE,CHOCOLATE,CHOCOLATE,1,7/19/2014 00:00,40220,,BODY,,,,,
8/28/2014 00:00,DOG,PUG,FEMALE,BLACK,BLACK,,,40219,,BODY,,,,,
9/1/2014 00:00,DOG,,FEMALE,GOLDEN,GOLDEN,1,12/23/2013 00:00,40299,,BODY,,,,,
8/30/2014 00:00,DOG,POMERANIAN,MALE,TAN,TAN,,,40216,,,,,,,
8/31/2014 00:00,DOG,,MALE,RED,RED,1,2/25/2014 00:00,40069,,BODY,,,,,
8/29/2014 00:00,DOG,,,,,,,40211,,BODY,,,,,
8/26/2014 00:00,DOG,,,,,,,40204,,BODY,,,,,
8/30/2014 00:00,DOG,,,,,,,40299,,BODY,,,,,
9/1/2014 00:00,CAT,,,GRAY,GRAY,,,40206,,HEAD,,,,,
8/31/2014 00:00,BAT,,,,,,,40206,,,,,,,
8/27/2014 00:00,BAT,,,,,,,40216,,,,,,,
8/25/2014 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLACK/GRAY,,,40217,,,,,,,
9/1/2014 00:00,DOG,GERM SHEPHERD,MALE,BROWN,BROWN/BLAC,1,9/19/2014 00:00,40272,,,,,,,
9/1/2014 00:00,DOG,,,,,3,4/1/2012 00:00,40228,,BODY,,,,,
8/30/2014 00:00,DOG,COCKER SPAINEL,MALE,TAN,TAN,1,9/16/2014 00:00,40205,,BODY,,,,,
8/27/2014 00:00,DOG,GERM SHEPHERD,,BLACK,BLACK/BROW,1,10/29/2013 00:00,40220,,BODY,,,,,
8/27/2014 00:00,DOG,,,,,,,40223,,,,,,,
9/2/2014 00:00,DOG,BERNESEN MT.,MALE,,,3,4/9/2014 00:00,,,BODY,,,,,
8/24/2014 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLACK,1,9/5/2014 00:00,40272,,,,,,,
9/3/2014 00:00,BAT,,,,,,,40206,,,,,,,
8/29/2014 00:00,DOG,,,BLACK,BLACK/WHIT,,,40146,,HEAD,,,,,
8/26/2014 00:00,,,,,,,,,,BODY,,,,,
